Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,114,12,T:System.Drawing.GraphicsUnit,,,,,"this.deleteResource.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,114,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.deleteResource.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,114,12,T:System.Drawing.FontStyle,,,,,"this.deleteResource.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,114,12,T:System.Drawing.FontStyle,,,,,"this.deleteResource.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,114,12,F:System.Drawing.FontStyle.Regular,,,,,"this.deleteResource.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,114,12,T:System.Drawing.Font,,,,,"this.deleteResource.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,114,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.deleteResource.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,114,12,T:System.Windows.Forms.Button,,,,,"this.deleteResource.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,114,12,T:System.Drawing.Font,,,,,"this.deleteResource.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,114,12,P:System.Windows.Forms.Control.Font,,,,,"this.deleteResource.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,113,12,T:System.Windows.Forms.FlatStyle,,,,,this.deleteResource.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,113,12,T:System.Windows.Forms.FlatStyle,,,,,this.deleteResource.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,113,12,F:System.Windows.Forms.FlatStyle.Flat,,,,,this.deleteResource.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,113,12,T:System.Windows.Forms.Button,,,,,this.deleteResource.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,113,12,T:System.Windows.Forms.FlatStyle,,,,,this.deleteResource.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,113,12,P:System.Windows.Forms.ButtonBase.FlatStyle,,,,,this.deleteResource.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,112,12,T:System.Windows.Forms.Button,,,,,this.deleteResource.FlatAppearance.BorderSize = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,112,12,T:System.Windows.Forms.FlatButtonAppearance,,,,,this.deleteResource.FlatAppearance.BorderSize = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,112,12,P:System.Windows.Forms.ButtonBase.FlatAppearance,,,,,this.deleteResource.FlatAppearance.BorderSize = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,112,12,P:System.Windows.Forms.FlatButtonAppearance.BorderSize,,,,,this.deleteResource.FlatAppearance.BorderSize = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,111,12,T:System.Windows.Forms.Cursors,,,,,this.deleteResource.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,111,12,T:System.Windows.Forms.Cursor,,,,,this.deleteResource.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,111,12,P:System.Windows.Forms.Cursors.Hand,,,,,this.deleteResource.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,111,12,T:System.Windows.Forms.Button,,,,,this.deleteResource.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,111,12,T:System.Windows.Forms.Cursor,,,,,this.deleteResource.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,111,12,P:System.Windows.Forms.Control.Cursor,,,,,this.deleteResource.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,110,12,T:System.Windows.Forms.Button,,,,,"this.deleteResource.BackColor = System.Drawing.Color.FromArgb(((int)(((byte)(214)))), ((int)(((byte)(214)))), ((int)(((byte)(177)))));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,110,12,P:System.Windows.Forms.ButtonBase.BackColor,,,,,"this.deleteResource.BackColor = System.Drawing.Color.FromArgb(((int)(((byte)(214)))), ((int)(((byte)(214)))), ((int)(((byte)(177)))));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,106,12,T:System.Windows.Forms.DataGridView,,,,,this.resourceData.TabIndex = 18;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,106,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.resourceData.TabIndex = 18;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,105,12,T:System.Windows.Forms.DataGridView,,,,,"this.resourceData.Size = new System.Drawing.Size(405, 372);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,105,12,P:System.Windows.Forms.Control.Size,,,,,"this.resourceData.Size = new System.Drawing.Size(405, 372);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,104,12,T:System.Windows.Forms.DataGridView,,,,,this.resourceData.RowTemplate.Height = 24;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,104,12,T:System.Windows.Forms.DataGridViewRow,,,,,this.resourceData.RowTemplate.Height = 24;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,104,12,P:System.Windows.Forms.DataGridView.RowTemplate,,,,,this.resourceData.RowTemplate.Height = 24;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,104,12,P:System.Windows.Forms.DataGridViewRow.Height,,,,,this.resourceData.RowTemplate.Height = 24;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,103,12,T:System.Windows.Forms.DataGridView,,,,,this.resourceData.RowHeadersWidth = 51;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,103,12,P:System.Windows.Forms.DataGridView.RowHeadersWidth,,,,,this.resourceData.RowHeadersWidth = 51;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,102,12,T:System.Windows.Forms.DataGridView,,,,,this.resourceData.RowHeadersVisible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,102,12,P:System.Windows.Forms.DataGridView.RowHeadersVisible,,,,,this.resourceData.RowHeadersVisible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,101,12,T:System.Windows.Forms.DataGridViewHeaderBorderStyle,,,,,this.resourceData.RowHeadersBorderStyle = System.Windows.Forms.DataGridViewHeaderBorderStyle.Single;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,101,12,T:System.Windows.Forms.DataGridViewHeaderBorderStyle,,,,,this.resourceData.RowHeadersBorderStyle = System.Windows.Forms.DataGridViewHeaderBorderStyle.Single;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,101,12,F:System.Windows.Forms.DataGridViewHeaderBorderStyle.Single,,,,,this.resourceData.RowHeadersBorderStyle = System.Windows.Forms.DataGridViewHeaderBorderStyle.Single;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,101,12,T:System.Windows.Forms.DataGridView,,,,,this.resourceData.RowHeadersBorderStyle = System.Windows.Forms.DataGridViewHeaderBorderStyle.Single;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,101,12,T:System.Windows.Forms.DataGridViewHeaderBorderStyle,,,,,this.resourceData.RowHeadersBorderStyle = System.Windows.Forms.DataGridViewHeaderBorderStyle.Single;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,101,12,P:System.Windows.Forms.DataGridView.RowHeadersBorderStyle,,,,,this.resourceData.RowHeadersBorderStyle = System.Windows.Forms.DataGridViewHeaderBorderStyle.Single;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,100,12,T:System.Windows.Forms.DataGridView,,,,,"this.resourceData.Name = ""resourceData"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,100,12,P:System.Windows.Forms.Control.Name,,,,,"this.resourceData.Name = ""resourceData"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,99,12,T:System.Windows.Forms.DataGridView,,,,,"this.resourceData.Location = new System.Drawing.Point(589, 35);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,99,12,P:System.Windows.Forms.Control.Location,,,,,"this.resourceData.Location = new System.Drawing.Point(589, 35);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,98,12,T:System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode,,,,,this.resourceData.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,98,12,T:System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode,,,,,this.resourceData.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,98,12,F:System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize,,,,,this.resourceData.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,98,12,T:System.Windows.Forms.DataGridView,,,,,this.resourceData.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,98,12,T:System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode,,,,,this.resourceData.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,98,12,P:System.Windows.Forms.DataGridView.ColumnHeadersHeightSizeMode,,,,,this.resourceData.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,97,12,T:System.Windows.Forms.DataGridViewAutoSizeRowsMode,,,,,this.resourceData.AutoSizeRowsMode = System.Windows.Forms.DataGridViewAutoSizeRowsMode.AllCells;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,97,12,T:System.Windows.Forms.DataGridViewAutoSizeRowsMode,,,,,this.resourceData.AutoSizeRowsMode = System.Windows.Forms.DataGridViewAutoSizeRowsMode.AllCells;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,97,12,F:System.Windows.Forms.DataGridViewAutoSizeRowsMode.AllCells,,,,,this.resourceData.AutoSizeRowsMode = System.Windows.Forms.DataGridViewAutoSizeRowsMode.AllCells;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,97,12,T:System.Windows.Forms.DataGridView,,,,,this.resourceData.AutoSizeRowsMode = System.Windows.Forms.DataGridViewAutoSizeRowsMode.AllCells;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,97,12,T:System.Windows.Forms.DataGridViewAutoSizeRowsMode,,,,,this.resourceData.AutoSizeRowsMode = System.Windows.Forms.DataGridViewAutoSizeRowsMode.AllCells;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,97,12,P:System.Windows.Forms.DataGridView.AutoSizeRowsMode,,,,,this.resourceData.AutoSizeRowsMode = System.Windows.Forms.DataGridViewAutoSizeRowsMode.AllCells;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,96,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnsMode,,,,,this.resourceData.AutoSizeColumnsMode = System.Windows.Forms.DataGridViewAutoSizeColumnsMode.AllCells;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,96,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnsMode,,,,,this.resourceData.AutoSizeColumnsMode = System.Windows.Forms.DataGridViewAutoSizeColumnsMode.AllCells;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,96,12,F:System.Windows.Forms.DataGridViewAutoSizeColumnsMode.AllCells,,,,,this.resourceData.AutoSizeColumnsMode = System.Windows.Forms.DataGridViewAutoSizeColumnsMode.AllCells;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\AdminPannel.Designer.cs,96,12,T:System.Windows.Forms.DataGridView,,,,,this.resourceData.AutoSizeColumnsMode = System.Windows.Forms.DataGridViewAutoSizeColumnsMode.AllCells;
